evidence_link_id,evidence_id,case_id,target_type,target_id,relationship,confidence,source,timestamp,evidence_type,chain_of_custody_id,integrity_status,original_hash_sha256,current_hash_sha256
EL00001307,EVD0001307,C004649,CASE,C004649,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2024-10-23 10:32:47,Image,COC0001307,Intact,a1816c5dec2ea831dc1f2757ee82ddbc301143226ccfff880e124ca8104e3669,a1816c5dec2ea831dc1f2757ee82ddbc301143226ccfff880e124ca8104e3669
EL00001308,EVD0001308,C001659,CASE,C001659,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2020-02-08 13:59:58,Audio,COC0001308,Intact,e9338c97d3f1c09eacbdef1cf99640319191ff446067e3b9653d8cdb82de0b48,e9338c97d3f1c09eacbdef1cf99640319191ff446067e3b9653d8cdb82de0b48
EL00001309,EVD0001309,C001197,CASE,C001197,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2026-03-15 19:49:14,Report,COC0001309,Intact,bf6f8d1a0b2d964058b3f265d24cabf0986ab13bed286d1763c4836f63485956,bf6f8d1a0b2d964058b3f265d24cabf0986ab13bed286d1763c4836f63485956
EL00001310,EVD0001310,C000212,CASE,C000212,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-08-10 14:12:04,Audio,COC0001310,Intact,907ca91469249fe25b1ab37661d2e702a62a97db96017d76c1df7f21736707ee,907ca91469249fe25b1ab37661d2e702a62a97db96017d76c1df7f21736707ee
EL00001311,EVD0001311,C001391,CASE,C001391,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2020-10-09 13:34:01,Document,COC0001311,Intact,ebb3518f08ec1e5b089f45dddd640ed7b5c7b994554d2246e7d083c20cdcacb3,ebb3518f08ec1e5b089f45dddd640ed7b5c7b994554d2246e7d083c20cdcacb3
EL00001312,EVD0001312,C000902,CASE,C000902,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2026-05-26 13:46:30,CDR,COC0001312,Intact,fb6614f4374bc2245ffb123e9fa6bf60de4e1d70ebc7f605e9d7235be202c0ba,fb6614f4374bc2245ffb123e9fa6bf60de4e1d70ebc7f605e9d7235be202c0ba
EL00001313,EVD0001313,C003487,CASE,C003487,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2020-03-20 22:11:50,Report,COC0001313,Intact,f9fdb7b9f684c91ae6a9861c842f0d90675525605ff9fb1da1fef84caefb7226,f9fdb7b9f684c91ae6a9861c842f0d90675525605ff9fb1da1fef84caefb7226
EL00001314,EVD0001314,C002347,CASE,C002347,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-05-09 07:50:37,CDR,COC0001314,Intact,ccdf9297ab0bc019cda34a5aaf9f34ea4f6bc3f6ac92e0891081c6736c766685,ccdf9297ab0bc019cda34a5aaf9f34ea4f6bc3f6ac92e0891081c6736c766685
EL00001315,EVD0001315,C001946,CASE,C001946,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2022-06-19 20:26:47,FIR,COC0001315,Intact,5c585ca38587b584e13b01409039f01aea0ed43948f90938d4a1b3107babfdf1,5c585ca38587b584e13b01409039f01aea0ed43948f90938d4a1b3107babfdf1
EL00001316,EVD0001316,C004131,CASE,C004131,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2023-03-15 04:29:29,CDR,COC0001316,Intact,87bdef3021c401bd449b8cdb6d6096489b6ccf06bdf33361c11d6425edc37944,87bdef3021c401bd449b8cdb6d6096489b6ccf06bdf33361c11d6425edc37944
EL00001317,EVD0001317,C003810,CASE,C003810,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2023-06-21 18:40:51,Report,COC0001317,HashMismatch,d827202fc32aed9a080830086969581999003047dcbd375afcaace1fe1a6e601,a853caba9bfe4dd63940964025ba9a36e4b7f1209b61244ca1f36da762d2dd11
EL00001318,EVD0001318,C009413,CASE,C009413,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2024-11-24 18:38:53,FinancialRecord,COC0001318,Intact,d6b684116ae12ae8d012f1b72bcfd235a26bbd048e43fa24e0d2747542968a91,d6b684116ae12ae8d012f1b72bcfd235a26bbd048e43fa24e0d2747542968a91
EL00001319,EVD0001319,C005143,CASE,C005143,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2024-08-04 19:49:41,Image,COC0001319,Intact,12daf64980634a9c90b9535df68efc47b001cdf8ce3865092a1281ddd0ca5695,12daf64980634a9c90b9535df68efc47b001cdf8ce3865092a1281ddd0ca5695
EL00001320,EVD0001320,C008814,CASE,C008814,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-01-27 14:16:10,LocationRecord,COC0001320,Intact,3032147580da8fd5bd2cc3a6cdbbce355237c5453bbc8e0c1f11b821ad737375,3032147580da8fd5bd2cc3a6cdbbce355237c5453bbc8e0c1f11b821ad737375
EL00001321,EVD0001321,C000287,CASE,C000287,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2024-10-14 12:27:33,CCTV,COC0001321,Intact,7f35e4af2e092f8eefe6164e9ac34d67198eddc2303a7519140d8859d48e2fc5,7f35e4af2e092f8eefe6164e9ac34d67198eddc2303a7519140d8859d48e2fc5
EL00001322,EVD0001322,C005896,CASE,C005896,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2023-07-08 11:12:28,CCTV,COC0001322,Intact,4b54c4ec3f4d7360edc604fdeca106c9d4dd7e9f7f4f880b794dbd0bde63df97,4b54c4ec3f4d7360edc604fdeca106c9d4dd7e9f7f4f880b794dbd0bde63df97
EL00001323,EVD0001323,C002224,CASE,C002224,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2024-03-05 10:26:44,Document,COC0001323,Intact,5edb93254f061aed5d3debf31e2d0e24a77ba651ea633761a2e8acd6ef1f58eb,5edb93254f061aed5d3debf31e2d0e24a77ba651ea633761a2e8acd6ef1f58eb
EL00001324,EVD0001324,C000704,CASE,C000704,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2019-11-01 19:13:47,CDR,COC0001324,Intact,73c9a5e65c17971b80925c9f65580b7a15141f04114b74535c992bd75a5fd0a9,73c9a5e65c17971b80925c9f65580b7a15141f04114b74535c992bd75a5fd0a9
EL00001325,EVD0001325,C005341,CASE,C005341,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2022-10-29 14:34:43,LocationRecord,COC0001325,Intact,389754c4e62f2175836a19eaa7dc1755d499d6e572596bd96050fb65cdd65f99,389754c4e62f2175836a19eaa7dc1755d499d6e572596bd96050fb65cdd65f99
EL00001326,EVD0001326,C006021,CASE,C006021,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2019-06-01 12:14:25,LocationRecord,COC0001326,Intact,da4b20240806217ee74f963fc0989e8c13cbb8d68c00a3b748ce2ba2d17f5299,da4b20240806217ee74f963fc0989e8c13cbb8d68c00a3b748ce2ba2d17f5299
EL00001327,EVD0001327,C001555,CASE,C001555,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2021-10-30 13:14:09,CCTV,COC0001327,Intact,760fb1a3f84f8b8ca8d6fd7df6eaf5e7dbb8356fe5d93667eecf9f914b30dbb3,760fb1a3f84f8b8ca8d6fd7df6eaf5e7dbb8356fe5d93667eecf9f914b30dbb3
EL00001328,EVD0001328,C009819,CASE,C009819,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2023-01-17 19:44:33,VehicleRecord,COC0001328,Intact,244ad8b4176a0dc7f0a94201bcaf26c85a3748e9fa0ee0dcfd9d64e1b8c7bbc6,244ad8b4176a0dc7f0a94201bcaf26c85a3748e9fa0ee0dcfd9d64e1b8c7bbc6
EL00001329,EVD0001329,C005939,CASE,C005939,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2020-07-27 16:25:46,VehicleRecord,COC0001329,Intact,cf1b366a272649f2fc12e23cb9980d68fb95fb5057fd889725181e99b0a01474,cf1b366a272649f2fc12e23cb9980d68fb95fb5057fd889725181e99b0a01474
EL00001330,EVD0001330,C000815,CASE,C000815,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-08-26 14:56:43,FIR,COC0001330,Intact,8a228f1100848f85818b319646d0d78250e4095be6189ad1c3546e8e5a2fb332,8a228f1100848f85818b319646d0d78250e4095be6189ad1c3546e8e5a2fb332
EL00001331,EVD0001331,C001699,CASE,C001699,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2025-08-26 10:12:56,CDR,COC0001331,Intact,86f8330dd7a47bddb380ec193322703c9c987cf2c01ba68f949722701be5f5a4,86f8330dd7a47bddb380ec193322703c9c987cf2c01ba68f949722701be5f5a4
EL00001332,EVD0001332,C000749,CASE,C000749,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2022-07-28 01:57:48,LocationRecord,COC0001332,Intact,10d48cb0d42261008468f42fa8caca45b8d2c079650a0b66e21a88dd78148e02,10d48cb0d42261008468f42fa8caca45b8d2c079650a0b66e21a88dd78148e02
EL00001333,EVD0001333,C006813,CASE,C006813,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-10-01 02:01:11,FinancialRecord,COC0001333,Intact,5afdc82e06e8f5ca2bad8f59507a8d8cca3223a71d8113d79afefa2612963983,5afdc82e06e8f5ca2bad8f59507a8d8cca3223a71d8113d79afefa2612963983
EL00001334,EVD0001334,C001534,CASE,C001534,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2024-05-17 23:27:48,FinancialRecord,COC0001334,Intact,4c52ece6d2a6fa67b5d2129ddba0f11086f69503ec497d0d18e1d5a4478d339f,4c52ece6d2a6fa67b5d2129ddba0f11086f69503ec497d0d18e1d5a4478d339f
EL00001335,EVD0001335,C003137,CASE,C003137,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2022-03-29 13:39:09,CDR,COC0001335,Intact,573b1d12d5e706dff107ea0c10d33cbc6358b154d10a33efbd317df892fdb8de,573b1d12d5e706dff107ea0c10d33cbc6358b154d10a33efbd317df892fdb8de
EL00001336,EVD0001336,C005442,CASE,C005442,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2021-08-07 04:01:17,CCTV,COC0001336,Intact,89628bb7aa8f9ce78e91b8bad98bba65405da1df5b7a72dc635de0a7e30c4bb5,89628bb7aa8f9ce78e91b8bad98bba65405da1df5b7a72dc635de0a7e30c4bb5
EL00001337,EVD0001337,C004310,CASE,C004310,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2021-06-03 19:38:45,CDR,COC0001337,Intact,6486f2332e9ebd4ed02bfb183a041c2fc1382ea6298258fd9f296961047ee8da,6486f2332e9ebd4ed02bfb183a041c2fc1382ea6298258fd9f296961047ee8da
EL00001338,EVD0001338,C006877,CASE,C006877,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2019-07-03 00:44:21,CCTV,COC0001338,Intact,8cab8ea7840c277538c7baa8a5aac5696468fe9ee36e2edbdb2b05fdb19dca05,8cab8ea7840c277538c7baa8a5aac5696468fe9ee36e2edbdb2b05fdb19dca05
EL00001339,EVD0001339,C008886,CASE,C008886,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2026-02-01 03:32:08,Report,COC0001339,Intact,1a9d0299010a46ee61d351914455ce260d9f4133d0a61a002248df0129f3d136,1a9d0299010a46ee61d351914455ce260d9f4133d0a61a002248df0129f3d136
EL00001340,EVD0001340,C008050,CASE,C008050,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2022-03-25 22:47:24,VehicleRecord,COC0001340,Intact,a334b717351d32dd0ca3e2f39085e0cf71cceedb322987b0657f489429ab4458,a334b717351d32dd0ca3e2f39085e0cf71cceedb322987b0657f489429ab4458
EL00001341,EVD0001341,C002697,CASE,C002697,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2026-06-05 09:21:49,VehicleRecord,COC0001341,Intact,3c15a8c0d48acdea2378352af255333889cad97814487b93c824adb1a6338083,3c15a8c0d48acdea2378352af255333889cad97814487b93c824adb1a6338083
EL00001342,EVD0001342,C008000,CASE,C008000,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-06-02 19:11:27,FinancialRecord,COC0001342,Intact,d79764ea73929f1754b33bf291cfe06df84b20ae4bb109d909cba2c161426cab,d79764ea73929f1754b33bf291cfe06df84b20ae4bb109d909cba2c161426cab
EL00001343,EVD0001343,C003658,CASE,C003658,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2020-10-03 04:03:46,CCTV,COC0001343,Intact,8cdd947c82e4f61fa6e49e967790be2e6fd3f007e8762385ec4024728a0919a5,8cdd947c82e4f61fa6e49e967790be2e6fd3f007e8762385ec4024728a0919a5
EL00001344,EVD0001344,C000208,CASE,C000208,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2019-07-13 05:52:27,CDR,COC0001344,Intact,dcdfb8625e3575232846ee46988e3d3054ce2ab26ff7bd20d261057b70bf1d0e,dcdfb8625e3575232846ee46988e3d3054ce2ab26ff7bd20d261057b70bf1d0e
EL00001345,EVD0001345,C004287,CASE,C004287,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-07-01 05:27:36,Document,COC0001345,Intact,5ade7178e69dc282b0b69f77277352ee7786f7ccf1d05e407f392f0de322ee88,5ade7178e69dc282b0b69f77277352ee7786f7ccf1d05e407f392f0de322ee88
EL00001346,EVD0001346,C001790,CASE,C001790,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2024-06-13 23:13:24,FinancialRecord,COC0001346,Intact,5a2048cc9a2abc65b24e6e8f7124a88b6f2202ade51ec3bf939f13656480c3d8,5a2048cc9a2abc65b24e6e8f7124a88b6f2202ade51ec3bf939f13656480c3d8
EL00001347,EVD0001347,C005448,CASE,C005448,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2019-11-07 01:25:09,VehicleRecord,COC0001347,Intact,31dcd71aef7c5916e3a2080eba6a62db79859935eaa37c856b84880cf8461f5e,31dcd71aef7c5916e3a2080eba6a62db79859935eaa37c856b84880cf8461f5e
EL00001348,EVD0001348,C008808,CASE,C008808,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2024-05-04 08:05:40,CCTV,COC0001348,Intact,4ed89a470ac71cb68f4085bbd1de678f26d44cc8ba241c999ba20a8861e60949,4ed89a470ac71cb68f4085bbd1de678f26d44cc8ba241c999ba20a8861e60949
EL00001349,EVD0001349,C004253,CASE,C004253,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2025-11-16 01:17:42,VehicleRecord,COC0001349,Intact,62d06295f28427db8c312573ed5b9342a886f0c401d07a048888246a3d5bef91,62d06295f28427db8c312573ed5b9342a886f0c401d07a048888246a3d5bef91
EL00001350,EVD0001350,C003906,CASE,C003906,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2023-09-02 23:22:04,Document,COC0001350,Intact,54aa82b041345199fc24e132b4595a863391bc7dd564f77e452611705102bd93,54aa82b041345199fc24e132b4595a863391bc7dd564f77e452611705102bd93
EL00001351,EVD0001351,C003858,CASE,C003858,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2025-01-13 07:40:39,CCTV,COC0001351,Intact,9c73ba57fdf6090ef0a758cd344f41bd1380033735fd769b1cf4eb574b23d4e4,9c73ba57fdf6090ef0a758cd344f41bd1380033735fd769b1cf4eb574b23d4e4
EL00001352,EVD0001352,C006234,CASE,C006234,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2024-11-05 11:54:06,LocationRecord,COC0001352,Intact,956d2c040402dd784ff308b915a65592fea347a50c962c700abfcc5c86da63fe,956d2c040402dd784ff308b915a65592fea347a50c962c700abfcc5c86da63fe
EL00001353,EVD0001353,C004944,CASE,C004944,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2021-07-29 20:00:25,Audio,COC0001353,Intact,26f904752d4361e5de1e55a2f06c8b19ce954ce9854877ae4c69a4abb85ea900,26f904752d4361e5de1e55a2f06c8b19ce954ce9854877ae4c69a4abb85ea900
EL00001354,EVD0001354,C007457,CASE,C007457,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2022-06-29 22:54:10,Audio,COC0001354,Intact,d82641a2c659264b200628f605a03434ec4eeac2f103cf90a8ae382024484b91,d82641a2c659264b200628f605a03434ec4eeac2f103cf90a8ae382024484b91
EL00001355,EVD0001355,C007261,CASE,C007261,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2020-12-01 17:12:39,Report,COC0001355,Intact,1b44eb4a87d50f89b222c1a5b0961519855b0482ba8070e75735a3ef70ba57e4,1b44eb4a87d50f89b222c1a5b0961519855b0482ba8070e75735a3ef70ba57e4
EL00001356,EVD0001356,C001785,CASE,C001785,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2020-04-30 03:51:44,LocationRecord,COC0001356,Intact,72091bb521e889f74aef2ffb9222c594b0dd05282ef2c39dbdfda38a86fa0be3,72091bb521e889f74aef2ffb9222c594b0dd05282ef2c39dbdfda38a86fa0be3
EL00001357,EVD0001357,C001610,CASE,C001610,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2020-03-13 07:00:10,VehicleRecord,COC0001357,Intact,10d14c1f6e1c3a94b3f52d2f840322b619fd0cba896895a67aa9d0d3310eb722,10d14c1f6e1c3a94b3f52d2f840322b619fd0cba896895a67aa9d0d3310eb722
EL00001358,EVD0001358,C008450,CASE,C008450,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2020-10-25 20:45:18,FinancialRecord,COC0001358,Intact,ab3994511ab89eaeab81cb8efab49491b4263e8b91912d5c00e0099abf6bcbeb,ab3994511ab89eaeab81cb8efab49491b4263e8b91912d5c00e0099abf6bcbeb
EL00001359,EVD0001359,C006157,CASE,C006157,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2023-04-02 10:44:19,Image,COC0001359,HashMismatch,a2f90e44b4324fdff95301c682b56967ddab54a49e4b9e3eb4d66670be8e79e1,f98195850544b6906d7b677e0217e69d4677a1c16e758415a4c9b37fc131c70b
EL00001360,EVD0001360,C000804,CASE,C000804,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2021-06-11 10:12:33,FIR,COC0001360,HashMismatch,9ab4f7c5b164152c3bda64ad56237e5b948a4516810e402a4f19032b79507bd5,35f261fd2f57c9e00458d4f74e9d0be809c4121ca39b462838ac8362f7f6d39a
EL00001361,EVD0001361,C002290,CASE,C002290,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2022-08-09 22:01:08,FinancialRecord,COC0001361,Intact,e8804846dc09f02a0db32d6c8f4f9806b652815a2cd9bebee45f809a46f438d0,e8804846dc09f02a0db32d6c8f4f9806b652815a2cd9bebee45f809a46f438d0
EL00001362,EVD0001362,C003269,CASE,C003269,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2019-05-09 11:47:39,VehicleRecord,COC0001362,Intact,f493737ab97b5306a19bab185c400affc0a33b5e1140044f90e9da893b7242c2,f493737ab97b5306a19bab185c400affc0a33b5e1140044f90e9da893b7242c2
EL00001363,EVD0001363,C004487,CASE,C004487,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2023-06-15 13:01:07,FinancialRecord,COC0001363,Intact,b4943f55ecbd8a1809ebe6a515886860df0717009b61c9149b3fb59f214528cc,b4943f55ecbd8a1809ebe6a515886860df0717009b61c9149b3fb59f214528cc
EL00001364,EVD0001364,C008426,CASE,C008426,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2021-08-16 11:07:35,FinancialRecord,COC0001364,Intact,bc9fda0066a228310a6c3bc92ef1362c724d8906813f692291d31cd2296cd13f,bc9fda0066a228310a6c3bc92ef1362c724d8906813f692291d31cd2296cd13f
EL00001365,EVD0001365,C000281,CASE,C000281,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2023-10-06 05:51:02,CDR,COC0001365,Intact,06b607368611b58ac1eb51cde294678a25f6cd629224932d4c07724dad2151f7,06b607368611b58ac1eb51cde294678a25f6cd629224932d4c07724dad2151f7
EL00001366,EVD0001366,C001921,CASE,C001921,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-10-10 18:46:16,FinancialRecord,COC0001366,Intact,43a0bc6f5267b2c535fa5d0f66197fcfceff2f8a368d7abf3b1a0290910f6c0d,43a0bc6f5267b2c535fa5d0f66197fcfceff2f8a368d7abf3b1a0290910f6c0d
EL00001367,EVD0001367,C000310,CASE,C000310,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2025-02-09 03:52:40,LocationRecord,COC0001367,Intact,29ea078aa39283e1332f17d7b9fd3f72e280e504ab768ded7afdde05fe2993fd,29ea078aa39283e1332f17d7b9fd3f72e280e504ab768ded7afdde05fe2993fd
EL00001368,EVD0001368,C009713,CASE,C009713,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-10-03 02:13:54,LocationRecord,COC0001368,Intact,31b4b8f4bc20fa55baecf7d0ceb698d9ca5ce3af0fd6e0e68d2f1fc376fa067b,31b4b8f4bc20fa55baecf7d0ceb698d9ca5ce3af0fd6e0e68d2f1fc376fa067b
EL00001369,EVD0001369,C007788,CASE,C007788,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-06-20 03:12:12,Document,COC0001369,Intact,d1022c8469b9c7cf637a704fed13a7df681e246bac33087d2fc86d7667ea21e1,d1022c8469b9c7cf637a704fed13a7df681e246bac33087d2fc86d7667ea21e1
EL00001370,EVD0001370,C008030,CASE,C008030,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2024-04-24 19:52:20,Audio,COC0001370,Intact,90f2465d453be0038372f48c7169cd2682f32bd247d2e08f4e247ee672afa7b9,90f2465d453be0038372f48c7169cd2682f32bd247d2e08f4e247ee672afa7b9
EL00001371,EVD0001371,C000693,CASE,C000693,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2025-08-15 10:53:06,CDR,COC0001371,Intact,e2af74bedb90708023091699386dc43f3d45af3dac063c99574ff97839c94246,e2af74bedb90708023091699386dc43f3d45af3dac063c99574ff97839c94246
EL00001372,EVD0001372,C003632,CASE,C003632,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2022-06-30 05:18:32,CCTV,COC0001372,Intact,13d9fccf96fa4d961e31e31a55c2f06cf87c7d0f8de67697828a2627514ab2f5,13d9fccf96fa4d961e31e31a55c2f06cf87c7d0f8de67697828a2627514ab2f5
EL00001373,EVD0001373,C006453,CASE,C006453,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2020-05-02 00:20:37,FIR,COC0001373,Intact,1722b560b540cff3ae71d52c09c8251de3ead1beda959f57be1270cd24aef094,1722b560b540cff3ae71d52c09c8251de3ead1beda959f57be1270cd24aef094
EL00001374,EVD0001374,C005440,CASE,C005440,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2019-03-06 10:02:35,FIR,COC0001374,Intact,f975235d7869cda4951aa28ab4b44afb4267f9c25cba257c0b52bce4ffa6bd31,f975235d7869cda4951aa28ab4b44afb4267f9c25cba257c0b52bce4ffa6bd31
EL00001375,EVD0001375,C005293,CASE,C005293,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-10-29 22:18:01,CCTV,COC0001375,Intact,43a1b5cf5842fddb8f930ef47f661f3dd24616e0ba806e3503f3abfd4fb4477f,43a1b5cf5842fddb8f930ef47f661f3dd24616e0ba806e3503f3abfd4fb4477f
EL00001376,EVD0001376,C003892,CASE,C003892,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2026-05-16 21:43:39,FinancialRecord,COC0001376,Intact,cb02babd2eac93e55ff1dc3aa31af20f4bf841e85f1e11629e173d8fe1702b09,cb02babd2eac93e55ff1dc3aa31af20f4bf841e85f1e11629e173d8fe1702b09
EL00001377,EVD0001377,C001215,CASE,C001215,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2021-07-04 12:51:25,Document,COC0001377,Intact,5a4390fcbc9434c6cee131bb38aa68a99eca3ebb7198a04d8bbc37b0e9ac6493,5a4390fcbc9434c6cee131bb38aa68a99eca3ebb7198a04d8bbc37b0e9ac6493
EL00001378,EVD0001378,C001434,CASE,C001434,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2023-01-02 21:56:28,CCTV,COC0001378,Intact,458dcca4265e7b72da8aa5513b55b0e23fcf36797e88246f6e97183e8692d3f2,458dcca4265e7b72da8aa5513b55b0e23fcf36797e88246f6e97183e8692d3f2
EL00001379,EVD0001379,C009178,CASE,C009178,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2024-03-30 02:06:34,CDR,COC0001379,Intact,c0b9b15e0ee240f50da4ff9a27883a5ab59036662412c2b55d78e3cf840a51f1,c0b9b15e0ee240f50da4ff9a27883a5ab59036662412c2b55d78e3cf840a51f1
EL00001380,EVD0001380,C003123,CASE,C003123,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2020-11-07 20:24:46,CCTV,COC0001380,Intact,c40a195a65477c81f3f482477e3e02ae2176507807860be25d5e9736a0a44d6f,c40a195a65477c81f3f482477e3e02ae2176507807860be25d5e9736a0a44d6f
EL00001381,EVD0001381,C000705,CASE,C000705,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2023-04-26 20:10:29,CCTV,COC0001381,Intact,b01472465cf7954878bd4ad29fd60b5c4daec1b3cbb4da35a20fd8febf9e1bbd,b01472465cf7954878bd4ad29fd60b5c4daec1b3cbb4da35a20fd8febf9e1bbd
EL00001382,EVD0001382,C003679,CASE,C003679,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2021-10-21 21:43:29,FIR,COC0001382,HashMismatch,3a2e44f187ab50e01defc2ec826b867414036e1db44d4c7a75b9fb26899b4f41,7b70449e41ba97f73bb615e928d38387c1d4dfb79d12af1cee06e294fc74dc0d
EL00001383,EVD0001383,C002026,CASE,C002026,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2025-07-16 05:37:17,FIR,COC0001383,Intact,cf5fb6acaa36a5206429ff66ed80fde951b90719b7af550483ddcaf1684d546b,cf5fb6acaa36a5206429ff66ed80fde951b90719b7af550483ddcaf1684d546b
EL00001384,EVD0001384,C009409,CASE,C009409,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2024-07-23 18:51:20,FIR,COC0001384,Intact,89d55c470226d440c19da2d353286033b29511c3789464a3d142cc791994ca7f,89d55c470226d440c19da2d353286033b29511c3789464a3d142cc791994ca7f
